timestep,agg_RIS,category,date,NER,NER_SA
W,Industry,Leisure and hospitality,2020-01-11,16004000.0,16588000.0
W,Industry,Leisure and hospitality,2020-01-18,15910000.0,16578000.0
W,Industry,Leisure and hospitality,2020-01-25,15836000.0,16572000.0
W,Industry,Leisure and hospitality,2020-02-01,15784000.0,16551000.0
W,Industry,Leisure and hospitality,2020-02-08,15745000.0,16525000.0
W,Industry,Leisure and hospitality,2020-02-15,15717000.0,16500000.0
W,Industry,Leisure and hospitality,2020-02-22,15703000.0,16485000.0
W,Industry,Leisure and hospitality,2020-02-29,15705000.0,16473000.0
W,Industry,Leisure and hospitality,2020-03-07,15714000.0,16455000.0
W,Industry,Leisure and hospitality,2020-03-14,15714000.0,16414000.0
W,Industry,Leisure and hospitality,2020-03-21,15693000.0,16343000.0
W,Industry,Leisure and hospitality,2020-03-28,15520000.0,16112000.0
W,Industry,Leisure and hospitality,2020-04-04,15145000.0,15672000.0
W,Industry,Leisure and hospitality,2020-04-11,14713000.0,15173000.0
W,Industry,Leisure and hospitality,2020-04-18,14328000.0,14720000.0
W,Industry,Leisure and hospitality,2020-04-25,14036000.0,14371000.0
W,Industry,Leisure and hospitality,2020-05-02,13858000.0,14142000.0
W,Industry,Leisure and hospitality,2020-05-09,13775000.0,14004000.0
W,Industry,Leisure and hospitality,2020-05-16,13758000.0,13911000.0
W,Industry,Leisure and hospitality,2020-05-23,13803000.0,13851000.0
W,Industry,Leisure and hospitality,2020-05-30,13884000.0,13805000.0
W,Industry,Leisure and hospitality,2020-06-06,13993000.0,13788000.0
W,Industry,Leisure and hospitality,2020-06-13,14104000.0,13779000.0
W,Industry,Leisure and hospitality,2020-06-20,14194000.0,13759000.0
W,Industry,Leisure and hospitality,2020-06-27,14278000.0,13744000.0
W,Industry,Leisure and hospitality,2020-07-04,14334000.0,13720000.0
W,Industry,Leisure and hospitality,2020-07-11,14382000.0,13711000.0
W,Industry,Leisure and hospitality,2020-07-18,14384000.0,13694000.0
W,Industry,Leisure and hospitality,2020-07-25,14350000.0,13663000.0
W,Industry,Leisure and hospitality,2020-08-01,14328000.0,13649000.0
W,Industry,Leisure and hospitality,2020-08-08,14297000.0,13627000.0
W,Industry,Leisure and hospitality,2020-08-15,14260000.0,13600000.0
W,Industry,Leisure and hospitality,2020-08-22,14238000.0,13593000.0
W,Industry,Leisure and hospitality,2020-08-29,14204000.0,13582000.0
W,Industry,Leisure and hospitality,2020-09-05,14166000.0,13575000.0
W,Industry,Leisure and hospitality,2020-09-12,14140000.0,13587000.0
W,Industry,Leisure and hospitality,2020-09-19,14123000.0,13604000.0
W,Industry,Leisure and hospitality,2020-09-26,14083000.0,13606000.0
W,Industry,Leisure and hospitality,2020-10-03,14037000.0,13601000.0
W,Industry,Leisure and hospitality,2020-10-10,14022000.0,13620000.0
W,Industry,Leisure and hospitality,2020-10-17,14013000.0,13635000.0
W,Industry,Leisure and hospitality,2020-10-24,13997000.0,13644000.0
W,Industry,Leisure and hospitality,2020-10-31,13971000.0,13648000.0
W,Industry,Leisure and hospitality,2020-11-07,13938000.0,13657000.0
W,Industry,Leisure and hospitality,2020-11-14,13902000.0,13659000.0
W,Industry,Leisure and hospitality,2020-11-21,13853000.0,13653000.0
W,Industry,Leisure and hospitality,2020-11-28,13799000.0,13648000.0
W,Industry,Leisure and hospitality,2020-12-05,13714000.0,13642000.0
W,Industry,Leisure and hospitality,2020-12-12,13549000.0,13618000.0
W,Industry,Leisure and hospitality,2020-12-19,13366000.0,13585000.0
W,Industry,Leisure and hospitality,2020-12-26,13232000.0,13572000.0
W,Industry,Leisure and hospitality,2021-01-02,13140000.0,13559000.0
W,Industry,Leisure and hospitality,2021-01-09,13024000.0,13572000.0
W,Industry,Leisure and hospitality,2021-01-16,12911000.0,13540000.0
W,Industry,Leisure and hospitality,2021-01-23,12825000.0,13524000.0
W,Industry,Leisure and hospitality,2021-01-30,12770000.0,13511000.0
W,Industry,Leisure and hospitality,2021-02-06,12749000.0,13509000.0
W,Industry,Leisure and hospitality,2021-02-13,12752000.0,13517000.0
W,Industry,Leisure and hospitality,2021-02-20,12772000.0,13537000.0
W,Industry,Leisure and hospitality,2021-02-27,12784000.0,13541000.0
W,Industry,Leisure and hospitality,2021-03-06,12804000.0,13540000.0
W,Industry,Leisure and hospitality,2021-03-13,12857000.0,13558000.0
W,Industry,Leisure and hospitality,2021-03-20,12914000.0,13568000.0
W,Industry,Leisure and hospitality,2021-03-27,12976000.0,13574000.0
W,Industry,Leisure and hospitality,2021-04-03,13053000.0,13591000.0
W,Industry,Leisure and hospitality,2021-04-10,13133000.0,13608000.0
W,Industry,Leisure and hospitality,2021-04-17,13215000.0,13635000.0
W,Industry,Leisure and hospitality,2021-04-24,13303000.0,13672000.0
W,Industry,Leisure and hospitality,2021-05-01,13393000.0,13710000.0
W,Industry,Leisure and hospitality,2021-05-08,13482000.0,13739000.0
W,Industry,Leisure and hospitality,2021-05-15,13597000.0,13777000.0
W,Industry,Leisure and hospitality,2021-05-22,13742000.0,13821000.0
W,Industry,Leisure and hospitality,2021-05-29,13911000.0,13865000.0
W,Industry,Leisure and hospitality,2021-06-05,14109000.0,13929000.0
W,Industry,Leisure and hospitality,2021-06-12,14333000.0,14024000.0
W,Industry,Leisure and hospitality,2021-06-19,14542000.0,14114000.0
W,Industry,Leisure and hospitality,2021-06-26,14760000.0,14215000.0
W,Industry,Leisure and hospitality,2021-07-03,14965000.0,14328000.0
W,Industry,Leisure and hospitality,2021-07-10,15146000.0,14451000.0
W,Industry,Leisure and hospitality,2021-07-17,15349000.0,14624000.0
W,Industry,Leisure and hospitality,2021-07-24,15646000.0,14918000.0
W,Industry,Leisure and hospitality,2021-07-31,15915000.0,15186000.0
W,Industry,Leisure and hospitality,2021-08-07,16022000.0,15292000.0
W,Industry,Leisure and hospitality,2021-08-14,16087000.0,15363000.0
W,Industry,Leisure and hospitality,2021-08-21,16124000.0,15417000.0
W,Industry,Leisure and hospitality,2021-08-28,16144000.0,15462000.0
W,Industry,Leisure and hospitality,2021-09-04,16175000.0,15521000.0
W,Industry,Leisure and hospitality,2021-09-11,16221000.0,15602000.0
W,Industry,Leisure and hospitality,2021-09-18,16260000.0,15682000.0
W,Industry,Leisure and hospitality,2021-09-25,16286000.0,15756000.0
W,Industry,Leisure and hospitality,2021-10-02,16291000.0,15806000.0
W,Industry,Leisure and hospitality,2021-10-09,16269000.0,15822000.0
W,Industry,Leisure and hospitality,2021-10-16,16270000.0,15855000.0
W,Industry,Leisure and hospitality,2021-10-23,16243000.0,15860000.0
W,Industry,Leisure and hospitality,2021-10-30,16214000.0,15864000.0
W,Industry,Leisure and hospitality,2021-11-06,16193000.0,15882000.0
W,Industry,Leisure and hospitality,2021-11-13,16162000.0,15893000.0
W,Industry,Leisure and hospitality,2021-11-20,16116000.0,15887000.0
W,Industry,Leisure and hospitality,2021-11-27,16086000.0,15914000.0
W,Industry,Leisure and hospitality,2021-12-04,16055000.0,15953000.0
W,Industry,Leisure and hospitality,2021-12-11,15935000.0,15949000.0
W,Industry,Leisure and hospitality,2021-12-18,15765000.0,15906000.0
W,Industry,Leisure and hospitality,2021-12-25,15576000.0,15828000.0
W,Industry,Leisure and hospitality,2022-01-01,15416000.0,15773000.0
W,Industry,Leisure and hospitality,2022-01-08,15278000.0,15763000.0
W,Industry,Leisure and hospitality,2022-01-15,15209000.0,15789000.0
W,Industry,Leisure and hospitality,2022-01-22,15157000.0,15804000.0
W,Industry,Leisure and hospitality,2022-01-29,15105000.0,15804000.0
W,Industry,Leisure and hospitality,2022-02-05,15089000.0,15809000.0
W,Industry,Leisure and hospitality,2022-02-12,15074000.0,15804000.0
W,Industry,Leisure and hospitality,2022-02-19,15061000.0,15792000.0
W,Industry,Leisure and hospitality,2022-02-26,15058000.0,15783000.0
W,Industry,Leisure and hospitality,2022-03-05,15049000.0,15772000.0
W,Industry,Leisure and hospitality,2022-03-12,15068000.0,15769000.0
W,Industry,Leisure and hospitality,2022-03-19,15121000.0,15783000.0
W,Industry,Leisure and hospitality,2022-03-26,15168000.0,15779000.0
W,Industry,Leisure and hospitality,2022-04-02,15239000.0,15795000.0
W,Industry,Leisure and hospitality,2022-04-09,15309000.0,15814000.0
W,Industry,Leisure and hospitality,2022-04-16,15377000.0,15837000.0
W,Industry,Leisure and hospitality,2022-04-23,15449000.0,15853000.0
W,Industry,Leisure and hospitality,2022-04-30,15517000.0,15871000.0
W,Industry,Leisure and hospitality,2022-05-07,15587000.0,15885000.0
W,Industry,Leisure and hospitality,2022-05-14,15691000.0,15912000.0
W,Industry,Leisure and hospitality,2022-05-21,15831000.0,15948000.0
W,Industry,Leisure and hospitality,2022-05-28,15990000.0,15976000.0
W,Industry,Leisure and hospitality,2022-06-04,16177000.0,16023000.0
W,Industry,Leisure and hospitality,2022-06-11,16359000.0,16067000.0
W,Industry,Leisure and hospitality,2022-06-18,16550000.0,16122000.0
W,Industry,Leisure and hospitality,2022-06-25,16728000.0,16173000.0
W,Industry,Leisure and hospitality,2022-07-02,16886000.0,16222000.0
W,Industry,Leisure and hospitality,2022-07-09,17001000.0,16268000.0
W,Industry,Leisure and hospitality,2022-07-16,17065000.0,16300000.0
W,Industry,Leisure and hospitality,2022-07-23,17099000.0,16327000.0
W,Industry,Leisure and hospitality,2022-07-30,17133000.0,16355000.0
W,Industry,Leisure and hospitality,2022-08-06,17166000.0,16380000.0
W,Industry,Leisure and hospitality,2022-08-13,17196000.0,16410000.0
W,Industry,Leisure and hospitality,2022-08-20,17196000.0,16429000.0
W,Industry,Leisure and hospitality,2022-08-27,17167000.0,16432000.0
W,Industry,Leisure and hospitality,2022-09-03,17159000.0,16458000.0
W,Industry,Leisure and hospitality,2022-09-10,17158000.0,16491000.0
W,Industry,Leisure and hospitality,2022-09-17,17116000.0,16499000.0
W,Industry,Leisure and hospitality,2022-09-24,17068000.0,16499000.0
W,Industry,Leisure and hospitality,2022-10-01,17040000.0,16521000.0
W,Industry,Leisure and hospitality,2022-10-08,17012000.0,16537000.0
W,Industry,Leisure and hospitality,2022-10-15,16974000.0,16537000.0
W,Industry,Leisure and hospitality,2022-10-22,16938000.0,16543000.0
W,Industry,Leisure and hospitality,2022-10-29,16915000.0,16563000.0
W,Industry,Leisure and hospitality,2022-11-05,16883000.0,16572000.0
W,Industry,Leisure and hospitality,2022-11-12,16851000.0,16578000.0
W,Industry,Leisure and hospitality,2022-11-19,16819000.0,16582000.0
W,Industry,Leisure and hospitality,2022-11-26,16753000.0,16595000.0
W,Industry,Leisure and hospitality,2022-12-03,16613000.0,16555000.0
W,Industry,Leisure and hospitality,2022-12-10,16482000.0,16524000.0
W,Industry,Leisure and hospitality,2022-12-17,16437000.0,16561000.0
W,Industry,Leisure and hospitality,2022-12-24,16419000.0,16615000.0
W,Industry,Leisure and hospitality,2022-12-31,16364000.0,16645000.0
W,Industry,Leisure and hospitality,2023-01-07,16267000.0,16660000.0
W,Industry,Leisure and hospitality,2023-01-14,16150000.0,16665000.0
W,Industry,Leisure and hospitality,2023-01-21,16054000.0,16653000.0
W,Industry,Leisure and hospitality,2023-01-28,15990000.0,16652000.0
W,Industry,Leisure and hospitality,2023-02-04,15966000.0,16658000.0
W,Industry,Leisure and hospitality,2023-02-11,15962000.0,16669000.0
W,Industry,Leisure and hospitality,2023-02-18,15975000.0,16686000.0
W,Industry,Leisure and hospitality,2023-02-25,15974000.0,16685000.0
W,Industry,Leisure and hospitality,2023-03-04,15958000.0,16673000.0
W,Industry,Leisure and hospitality,2023-03-11,15962000.0,16662000.0
W,Industry,Leisure and hospitality,2023-03-18,15992000.0,16657000.0
W,Industry,Leisure and hospitality,2023-03-25,16073000.0,16684000.0
W,Industry,Leisure and hospitality,2023-04-01,16134000.0,16690000.0
W,Industry,Leisure and hospitality,2023-04-08,16177000.0,16686000.0
W,Industry,Leisure and hospitality,2023-04-15,16241000.0,16696000.0
W,Industry,Leisure and hospitality,2023-04-22,16289000.0,16701000.0
W,Industry,Leisure and hospitality,2023-04-29,16336000.0,16700000.0
W,Industry,Leisure and hospitality,2023-05-06,16406000.0,16716000.0
W,Industry,Leisure and hospitality,2023-05-13,16498000.0,16737000.0
W,Industry,Leisure and hospitality,2023-05-20,16608000.0,16748000.0
W,Industry,Leisure and hospitality,2023-05-27,16729000.0,16741000.0
W,Industry,Leisure and hospitality,2023-06-03,16876000.0,16746000.0
W,Industry,Leisure and hospitality,2023-06-10,17013000.0,16744000.0
W,Industry,Leisure and hospitality,2023-06-17,17147000.0,16741000.0
W,Industry,Leisure and hospitality,2023-06-24,17274000.0,16740000.0
W,Industry,Leisure and hospitality,2023-07-01,17390000.0,16747000.0
W,Industry,Leisure and hospitality,2023-07-08,17469000.0,16757000.0
W,Industry,Leisure and hospitality,2023-07-15,17510000.0,16767000.0
W,Industry,Leisure and hospitality,2023-07-22,17525000.0,16774000.0
W,Industry,Leisure and hospitality,2023-07-29,17538000.0,16782000.0
W,Industry,Leisure and hospitality,2023-08-05,17558000.0,16797000.0
W,Industry,Leisure and hospitality,2023-08-12,17572000.0,16814000.0
W,Industry,Leisure and hospitality,2023-08-19,17562000.0,16823000.0
W,Industry,Leisure and hospitality,2023-08-26,17528000.0,16822000.0
W,Industry,Leisure and hospitality,2023-09-02,17498000.0,16832000.0
W,Industry,Leisure and hospitality,2023-09-09,17465000.0,16838000.0
W,Industry,Leisure and hospitality,2023-09-16,17427000.0,16854000.0
W,Industry,Leisure and hospitality,2023-09-23,17392000.0,16864000.0
W,Industry,Leisure and hospitality,2023-09-30,17359000.0,16879000.0
W,Industry,Leisure and hospitality,2023-10-07,17332000.0,16897000.0
W,Industry,Leisure and hospitality,2023-10-14,17293000.0,16901000.0
W,Industry,Leisure and hospitality,2023-10-21,17254000.0,16906000.0
W,Industry,Leisure and hospitality,2023-10-28,17218000.0,16914000.0
W,Industry,Leisure and hospitality,2023-11-04,17186000.0,16923000.0
W,Industry,Leisure and hospitality,2023-11-11,17145000.0,16918000.0
W,Industry,Leisure and hospitality,2023-11-18,17119000.0,16922000.0
W,Industry,Leisure and hospitality,2023-11-25,17042000.0,16925000.0
W,Industry,Leisure and hospitality,2023-12-02,16923000.0,16931000.0
W,Industry,Leisure and hospitality,2023-12-09,16823000.0,16928000.0
W,Industry,Leisure and hospitality,2023-12-16,16781000.0,16951000.0
W,Industry,Leisure and hospitality,2023-12-23,16765000.0,16979000.0
W,Industry,Leisure and hospitality,2023-12-30,16693000.0,16967000.0
W,Industry,Leisure and hospitality,2024-01-06,16582000.0,16964000.0
W,Industry,Leisure and hospitality,2024-01-13,16475000.0,16973000.0
W,Industry,Leisure and hospitality,2024-01-20,16365000.0,16967000.0
W,Industry,Leisure and hospitality,2024-01-27,16293000.0,16968000.0
W,Industry,Leisure and hospitality,2024-02-03,16252000.0,16967000.0
W,Industry,Leisure and hospitality,2024-02-10,16212000.0,16951000.0
W,Industry,Leisure and hospitality,2024-02-17,16192000.0,16944000.0
W,Industry,Leisure and hospitality,2024-02-24,16191000.0,16944000.0
W,Industry,Leisure and hospitality,2024-03-02,16202000.0,16957000.0
W,Industry,Leisure and hospitality,2024-03-09,16221000.0,16959000.0
W,Industry,Leisure and hospitality,2024-03-16,16278000.0,16979000.0
W,Industry,Leisure and hospitality,2024-03-23,16335000.0,16978000.0
W,Industry,Leisure and hospitality,2024-03-30,16396000.0,16977000.0
W,Industry,Leisure and hospitality,2024-04-06,16459000.0,16979000.0
W,Industry,Leisure and hospitality,2024-04-13,16513000.0,16990000.0
W,Industry,Leisure and hospitality,2024-04-20,16564000.0,16996000.0
W,Industry,Leisure and hospitality,2024-04-27,16612000.0,16993000.0
W,Industry,Leisure and hospitality,2024-05-04,16674000.0,17002000.0
W,Industry,Leisure and hospitality,2024-05-11,16732000.0,16999000.0
W,Industry,Leisure and hospitality,2024-05-18,16814000.0,16990000.0
W,Industry,Leisure and hospitality,2024-05-25,16950000.0,17001000.0
W,Industry,Leisure and hospitality,2024-06-01,17105000.0,17013000.0
W,Industry,Leisure and hospitality,2024-06-08,17253000.0,17023000.0
W,Industry,Leisure and hospitality,2024-06-15,17401000.0,17034000.0
W,Industry,Leisure and hospitality,2024-06-22,17533000.0,17039000.0
W,Industry,Leisure and hospitality,2024-06-29,17635000.0,17038000.0
W,Industry,Leisure and hospitality,2024-07-06,17704000.0,17040000.0
W,Industry,Leisure and hospitality,2024-07-13,17735000.0,17043000.0
W,Industry,Leisure and hospitality,2024-07-20,17747000.0,17045000.0
W,Industry,Leisure and hospitality,2024-07-27,17770000.0,17062000.0
W,Industry,Leisure and hospitality,2024-08-03,17773000.0,17063000.0
W,Industry,Leisure and hospitality,2024-08-10,17770000.0,17068000.0
W,Industry,Leisure and hospitality,2024-08-17,17761000.0,17076000.0
W,Industry,Leisure and hospitality,2024-08-24,17760000.0,17102000.0
W,Industry,Leisure and hospitality,2024-08-31,17737000.0,17115000.0
W,Industry,Leisure and hospitality,2024-09-07,17706000.0,17128000.0
W,Industry,Leisure and hospitality,2024-09-14,17662000.0,17140000.0
W,Industry,Leisure and hospitality,2024-09-21,17624000.0,17148000.0
W,Industry,Leisure and hospitality,2024-09-28,17602000.0,17170000.0
W,Industry,Leisure and hospitality,2024-10-05,17574000.0,17184000.0
W,Industry,Leisure and hospitality,2024-10-12,17548000.0,17201000.0
W,Industry,Leisure and hospitality,2024-10-19,17523000.0,17219000.0
W,Industry,Leisure and hospitality,2024-10-26,17502000.0,17240000.0
W,Industry,Leisure and hospitality,2024-11-02,17499000.0,17272000.0
W,Industry,Leisure and hospitality,2024-11-09,17488000.0,17293000.0
W,Industry,Leisure and hospitality,2024-11-16,17467000.0,17315000.0
W,Industry,Leisure and hospitality,2024-11-23,17439000.0,17340000.0
W,Industry,Leisure and hospitality,2024-11-30,17383000.0,17386000.0
W,Industry,Leisure and hospitality,2024-12-07,17282000.0,17381000.0
W,Industry,Leisure and hospitality,2024-12-14,17195000.0,17355000.0
W,Industry,Leisure and hospitality,2024-12-21,17144000.0,17343000.0
W,Industry,Leisure and hospitality,2024-12-28,17110000.0,17363000.0
W,Industry,Leisure and hospitality,2025-01-04,17065000.0,17416000.0
W,Industry,Leisure and hospitality,2025-01-11,16948000.0,17415000.0
W,Industry,Leisure and hospitality,2025-01-18,16831000.0,17409000.0
W,Industry,Leisure and hospitality,2025-01-25,16762000.0,17416000.0
W,Industry,Leisure and hospitality,2025-02-01,16711000.0,17414000.0
W,Industry,Leisure and hospitality,2025-02-08,16700000.0,17432000.0
W,Industry,Leisure and hospitality,2025-02-15,16710000.0,17456000.0
W,Industry,Leisure and hospitality,2025-02-22,16699000.0,17451000.0
W,Industry,Leisure and hospitality,2025-03-01,16698000.0,17453000.0
W,Industry,Leisure and hospitality,2025-03-08,16720000.0,17463000.0
W,Industry,Leisure and hospitality,2025-03-15,16770000.0,17479000.0
W,Industry,Leisure and hospitality,2025-03-22,16829000.0,17479000.0
W,Industry,Leisure and hospitality,2025-03-29,16885000.0,17470000.0
W,Industry,Leisure and hospitality,2025-04-05,16961000.0,17487000.0
W,Industry,Leisure and hospitality,2025-04-12,17023000.0,17499000.0
W,Industry,Leisure and hospitality,2025-04-19,17088000.0,17517000.0
W,Industry,Leisure and hospitality,2025-04-26,17166000.0,17546000.0
W,Industry,Leisure and hospitality,2025-05-03,17195000.0,17531000.0
W,Industry,Leisure and hospitality,2025-05-10,17246000.0,17529000.0
W,Industry,Leisure and hospitality,2025-05-17,17339000.0,17542000.0
W,Industry,Leisure and hospitality,2025-05-24,17472000.0,17553000.0
W,Industry,Leisure and hospitality,2025-05-31,17633000.0,17570000.0
W,Industry,Leisure and hospitality,2025-06-07,17779000.0,17571000.0
W,Industry,Leisure and hospitality,2025-06-14,17921000.0,17575000.0
W,Industry,Leisure and hospitality,2025-06-21,17998000.0,17536000.0
W,Industry,Leisure and hospitality,2025-06-28,18232000.0,17675000.0
W,Industry,Leisure and hospitality,2025-07-05,18284000.0,17654000.0
W,Industry,Leisure and hospitality,2025-07-12,18308000.0,17621000.0
W,Industry,Leisure and hospitality,2025-07-19,18312000.0,17621000.0
W,Industry,Leisure and hospitality,2025-07-26,18300000.0,17609000.0
W,Industry,Leisure and hospitality,2025-08-02,18324000.0,17636000.0
W,Industry,Leisure and hospitality,2025-08-09,18324000.0,17640000.0
W,Industry,Leisure and hospitality,2025-08-16,18308000.0,17631000.0
W,Industry,Leisure and hospitality,2025-08-23,18287000.0,17624000.0
W,Industry,Leisure and hospitality,2025-08-30,18252000.0,17613000.0
W,Industry,Leisure and hospitality,2025-09-06,18205000.0,17598000.0
W,Industry,Leisure and hospitality,2025-09-13,18179000.0,17615000.0
W,Industry,Leisure and hospitality,2025-09-20,18142000.0,17614000.0
W,Industry,Leisure and hospitality,2025-09-27,18111000.0,17614000.0
W,Industry,Leisure and hospitality,2025-10-04,18084000.0,17615000.0
W,Industry,Leisure and hospitality,2025-10-11,18052000.0,17608000.0
W,Industry,Leisure and hospitality,2025-10-18,18026000.0,17605000.0
W,Industry,Manufacturing,2010-01-09,11381000.0,11458000.0
W,Industry,Manufacturing,2010-01-16,11377000.0,11457000.0
W,Industry,Manufacturing,2010-01-23,11373000.0,11456000.0
W,Industry,Manufacturing,2010-01-30,11347000.0,11445000.0
W,Industry,Manufacturing,2010-02-06,11339000.0,11441000.0
W,Industry,Manufacturing,2010-02-13,11329000.0,11434000.0
W,Industry,Manufacturing,2010-02-20,11334000.0,11436000.0
W,Industry,Manufacturing,2010-02-27,11341000.0,11433000.0
W,Industry,Manufacturing,2010-03-06,11344000.0,11428000.0
W,Industry,Manufacturing,2010-03-13,11346000.0,11423000.0
W,Industry,Manufacturing,2010-03-20,11356000.0,11426000.0
W,Industry,Manufacturing,2010-03-27,11367000.0,11423000.0
W,Industry,Manufacturing,2010-04-03,11386000.0,11429000.0
W,Industry,Manufacturing,2010-04-10,11407000.0,11438000.0
W,Industry,Manufacturing,2010-04-17,11409000.0,11434000.0
W,Industry,Manufacturing,2010-04-24,11425000.0,11440000.0
W,Industry,Manufacturing,2010-05-01,11451000.0,11452000.0
W,Industry,Manufacturing,2010-05-08,11471000.0,11459000.0
W,Industry,Manufacturing,2010-05-15,11495000.0,11471000.0
W,Industry,Manufacturing,2010-05-22,11521000.0,11479000.0
W,Industry,Manufacturing,2010-05-29,11545000.0,11480000.0
W,Industry,Manufacturing,2010-06-05,11571000.0,11480000.0
W,Industry,Manufacturing,2010-06-12,11595000.0,11482000.0
W,Industry,Manufacturing,2010-06-19,11624000.0,11486000.0
W,Industry,Manufacturing,2010-06-26,11649000.0,11486000.0
W,Industry,Manufacturing,2010-07-03,11670000.0,11487000.0
W,Industry,Manufacturing,2010-07-10,11684000.0,11496000.0
W,Industry,Manufacturing,2010-07-17,11692000.0,11508000.0
W,Industry,Manufacturing,2010-07-24,11669000.0,11499000.0
W,Industry,Manufacturing,2010-07-31,11651000.0,11489000.0
W,Industry,Manufacturing,2010-08-07,11653000.0,11496000.0
W,Industry,Manufacturing,2010-08-14,11648000.0,11499000.0
W,Industry,Manufacturing,2010-08-21,11641000.0,11508000.0
W,Industry,Manufacturing,2010-08-28,11624000.0,11511000.0
W,Industry,Manufacturing,2010-09-04,11609000.0,11516000.0
W,Industry,Manufacturing,2010-09-11,11604000.0,11524000.0
W,Industry,Manufacturing,2010-09-18,11597000.0,11527000.0
W,Industry,Manufacturing,2010-09-25,11592000.0,11527000.0
W,Industry,Manufacturing,2010-10-02,11592000.0,11530000.0
W,Industry,Manufacturing,2010-10-09,11593000.0,11533000.0
W,Industry,Manufacturing,2010-10-16,11597000.0,11534000.0
W,Industry,Manufacturing,2010-10-23,11606000.0,11541000.0
W,Industry,Manufacturing,2010-10-30,11613000.0,11548000.0
W,Industry,Manufacturing,2010-11-06,11606000.0,11544000.0
W,Industry,Manufacturing,2010-11-13,11613000.0,11551000.0
W,Industry,Manufacturing,2010-11-20,11617000.0,11554000.0
W,Industry,Manufacturing,2010-11-27,11622000.0,11558000.0
W,Industry,Manufacturing,2010-12-04,11618000.0,11562000.0
W,Industry,Manufacturing,2010-12-11,11597000.0,11568000.0
W,Industry,Manufacturing,2010-12-18,11571000.0,11567000.0
W,Industry,Manufacturing,2010-12-25,11568000.0,11575000.0
W,Industry,Manufacturing,2011-01-01,11572000.0,11581000.0
W,Industry,Manufacturing,2011-01-08,11575000.0,11591000.0
W,Industry,Manufacturing,2011-01-15,11568000.0,11597000.0
W,Industry,Manufacturing,2011-01-22,11561000.0,11601000.0
W,Industry,Manufacturing,2011-01-29,11553000.0,11609000.0
W,Industry,Manufacturing,2011-02-05,11547000.0,11613000.0
W,Industry,Manufacturing,2011-02-12,11547000.0,11622000.0
W,Industry,Manufacturing,2011-02-19,11549000.0,11630000.0
W,Industry,Manufacturing,2011-02-26,11550000.0,11632000.0
W,Industry,Manufacturing,2011-03-05,11555000.0,11634000.0
W,Industry,Manufacturing,2011-03-12,11566000.0,11643000.0
W,Industry,Manufacturing,2011-03-19,11579000.0,11646000.0
W,Industry,Manufacturing,2011-03-26,11599000.0,11652000.0
W,Industry,Manufacturing,2011-04-02,11618000.0,11658000.0
W,Industry,Manufacturing,2011-04-09,11630000.0,11662000.0
W,Industry,Manufacturing,2011-04-16,11642000.0,11668000.0
W,Industry,Manufacturing,2011-04-23,11656000.0,11672000.0
W,Industry,Manufacturing,2011-04-30,11672000.0,11674000.0
W,Industry,Manufacturing,2011-05-07,11684000.0,11679000.0
W,Industry,Manufacturing,2011-05-14,11683000.0,11671000.0
W,Industry,Manufacturing,2011-05-21,11700000.0,11675000.0
W,Industry,Manufacturing,2011-05-28,11733000.0,11685000.0
W,Industry,Manufacturing,2011-06-04,11767000.0,11693000.0
W,Industry,Manufacturing,2011-06-11,11797000.0,11700000.0
W,Industry,Manufacturing,2011-06-18,11828000.0,11706000.0
W,Industry,Manufacturing,2011-06-25,11863000.0,11713000.0
W,Industry,Manufacturing,2011-07-02,11895000.0,11724000.0
W,Industry,Manufacturing,2011-07-09,11898000.0,11718000.0
W,Industry,Manufacturing,2011-07-16,11886000.0,11712000.0
W,Industry,Manufacturing,2011-07-23,11895000.0,11726000.0
W,Industry,Manufacturing,2011-07-30,11902000.0,11734000.0
W,Industry,Manufacturing,2011-08-06,11907000.0,11741000.0
W,Industry,Manufacturing,2011-08-13,11905000.0,11747000.0
W,Industry,Manufacturing,2011-08-20,11887000.0,11746000.0
W,Industry,Manufacturing,2011-08-27,11873000.0,11753000.0
W,Industry,Manufacturing,2011-09-03,11854000.0,11755000.0
W,Industry,Manufacturing,2011-09-10,11840000.0,11757000.0
W,Industry,Manufacturing,2011-09-17,11834000.0,11763000.0
W,Industry,Manufacturing,2011-09-24,11835000.0,11768000.0
W,Industry,Manufacturing,2011-10-01,11841000.0,11775000.0
W,Industry,Manufacturing,2011-10-08,11849000.0,11785000.0
W,Industry,Manufacturing,2011-10-15,11855000.0,11789000.0
W,Industry,Manufacturing,2011-10-22,11856000.0,11791000.0
W,Industry,Manufacturing,2011-10-29,11862000.0,11795000.0
W,Industry,Manufacturing,2011-11-05,11868000.0,11803000.0
W,Industry,Manufacturing,2011-11-12,11873000.0,11808000.0
W,Industry,Manufacturing,2011-11-19,11878000.0,11809000.0
W,Industry,Manufacturing,2011-11-26,11883000.0,11812000.0
W,Industry,Manufacturing,2011-12-03,11884000.0,11817000.0
W,Industry,Manufacturing,2011-12-10,11861000.0,11820000.0
W,Industry,Manufacturing,2011-12-17,11838000.0,11821000.0
W,Industry,Manufacturing,2011-12-24,11831000.0,11828000.0
W,Industry,Manufacturing,2011-12-31,11825000.0,11829000.0
W,Industry,Manufacturing,2012-01-07,11809000.0,11828000.0
W,Industry,Manufacturing,2012-01-14,11797000.0,11829000.0
