month,naics2d_code,naics2d_name_x,employment_nsa_revelio,employment_sa_revelio,employment_nsa_bls,employment_sa_bls,naics2d_name_y,employment_nsa_adp,employment_sa_adp
2024-10,11,"Agriculture, Forestry, Fishing and Hunting",306796.0,307316.0,,,,,
2024-10,21,"Mining, Quarrying, and Oil and Gas Extraction",627769.0,628484.0,628000.0,,Natural resources and mining,1814000.0,1800000.0
2024-10,22,Utilities,492259.0,492124.0,594200.0,594200.0,,,
2024-10,23,Construction,8245454.0,8251765.0,8424000.0,,Construction,8308000.0,8220000.0
2024-10,31-33,Manufacturing,12817713.0,12811668.0,12749000.0,,Manufacturing,12772000.0,12778000.0
2024-10,42,Wholesale Trade,6142423.0,6139339.0,6171200.0,,,,
2024-10,44-45,Retail Trade,15511021.0,15507654.0,15534600.0,,,,
2024-10,48-49,Transportation and Warehousing,6512540.0,6506158.0,6722800.0,6661100.0,,,
2024-10,51,Information,2939979.0,2932153.0,2925000.0,,Information,2948000.0,2937000.0
2024-10,52-53,Financial Activities,9222198.0,9214300.0,9202000.0,,Financial activities,8859000.0,8799000.0
2024-10,54-56,Professional and Business Services,22756596.0,22727590.0,22771000.0,,Professional and business services,22795000.0,22610000.0
2024-10,61-62,Education and Health Services,26754257.0,26620130.0,26973000.0,,Education and health services,25740000.0,25690000.0
2024-10,71-72,Leisure and Hospitality,16721635.0,16804050.0,16833000.0,,Leisure and hospitality,17548000.0,17201000.0
2024-10,81,Other Services (except Public Administration),5986377.0,5987642.0,5980000.0,,Other services,4851000.0,4763000.0
2024-10,92,Public Administration,23483542.0,23463311.0,23844000.0,,,,
2024-10,99,Unclassified,534001.0,535426.0,,,,,
2024-11,11,"Agriculture, Forestry, Fishing and Hunting",306096.0,307204.0,,,,,
2024-11,21,"Mining, Quarrying, and Oil and Gas Extraction",626481.0,627438.0,626000.0,,Natural resources and mining,1798000.0,1805000.0
2024-11,22,Utilities,492234.0,492421.0,593900.0,593900.0,,,
2024-11,23,Construction,8243404.0,8259157.0,8343000.0,,Construction,8306000.0,8249000.0
2024-11,31-33,Manufacturing,12807144.0,12803035.0,12775000.0,,Manufacturing,12755000.0,12772000.0
2024-11,42,Wholesale Trade,6140711.0,6137420.0,6171500.0,,,,
2024-11,44-45,Retail Trade,15543912.0,15503643.0,15812000.0,,,,
2024-11,48-49,Transportation and Warehousing,6523404.0,6504870.0,6877500.0,6688800.0,,,
2024-11,51,Information,2934939.0,2931958.0,2938000.0,,Information,2976000.0,2941000.0
2024-11,52-53,Financial Activities,9221435.0,9220757.0,9210000.0,,Financial activities,8886000.0,8812000.0
2024-11,54-56,Professional and Business Services,22755096.0,22740305.0,22773000.0,,Professional and business services,22817000.0,22617000.0
2024-11,61-62,Education and Health Services,26804430.0,26676267.0,27127000.0,,Education and health services,25836000.0,25744000.0
2024-11,71-72,Leisure and Hospitality,16724586.0,16799176.0,16655000.0,,Leisure and hospitality,17467000.0,17315000.0
2024-11,81,Other Services (except Public Administration),5993598.0,5991030.0,5991000.0,,Other services,4842000.0,4772000.0
2024-11,92,Public Administration,23508633.0,23493518.0,23989000.0,,,,
2024-11,99,Unclassified,534292.0,535557.0,,,,,
2024-12,11,"Agriculture, Forestry, Fishing and Hunting",304940.0,307099.0,,,,,
2024-12,21,"Mining, Quarrying, and Oil and Gas Extraction",625217.0,626331.0,623000.0,,Natural resources and mining,1764000.0,1816000.0
2024-12,22,Utilities,491692.0,492959.0,594300.0,593100.0,,,
2024-12,23,Construction,8232726.0,8262176.0,8219000.0,,Construction,8246000.0,8267000.0
2024-12,31-33,Manufacturing,12776565.0,12791864.0,12786000.0,,Manufacturing,12738000.0,12780000.0
2024-12,42,Wholesale Trade,6128030.0,6134351.0,6202400.0,,,,
2024-12,44-45,Retail Trade,15531491.0,15490006.0,15954000.0,,,,
2024-12,48-49,Transportation and Warehousing,6520398.0,6496822.0,7048500.0,6723200.0,,,
2024-12,51,Information,2925547.0,2929964.0,2964000.0,,Information,2976000.0,2949000.0
2024-12,52-53,Financial Activities,9211268.0,9228696.0,9235000.0,,Financial activities,8819000.0,8824000.0
2024-12,54-56,Professional and Business Services,22723837.0,22747989.0,22707000.0,,Professional and business services,22680000.0,22636000.0
2024-12,61-62,Education and Health Services,26818382.0,26725459.0,27093000.0,,Education and health services,25734000.0,25773000.0
2024-12,71-72,Leisure and Hospitality,16710879.0,16784040.0,16672000.0,,Leisure and hospitality,17195000.0,17355000.0
2024-12,81,Other Services (except Public Administration),5981982.0,5986266.0,5982000.0,,Other services,4805000.0,4782000.0
2024-12,92,Public Administration,23504422.0,23500846.0,23843000.0,,,,
2024-12,99,Unclassified,534343.0,535559.0,,,,,
2025-01,11,"Agriculture, Forestry, Fishing and Hunting",304962.0,307433.0,,,,,
2025-01,21,"Mining, Quarrying, and Oil and Gas Extraction",624435.0,624888.0,619000.0,,Natural resources and mining,1730000.0,1820000.0
2025-01,22,Utilities,492905.0,493814.0,592600.0,594500.0,,,
2025-01,23,Construction,8251879.0,8273375.0,7955000.0,,Construction,8151000.0,8282000.0
2025-01,31-33,Manufacturing,12770788.0,12784220.0,12676000.0,,Manufacturing,12692000.0,12763000.0
2025-01,42,Wholesale Trade,6123159.0,6132396.0,6145100.0,,,,
2025-01,44-45,Retail Trade,15475427.0,15483568.0,15517700.0,,,,
2025-01,48-49,Transportation and Warehousing,6515999.0,6497971.0,6759500.0,6744500.0,,,
2025-01,51,Information,2926958.0,2928165.0,2905000.0,,Information,2967000.0,2965000.0
2025-01,52-53,Financial Activities,9226276.0,9242113.0,9173000.0,,Financial activities,8763000.0,8839000.0
2025-01,54-56,Professional and Business Services,22770133.0,22757508.0,22193000.0,,Professional and business services,22461000.0,22653000.0
2025-01,61-62,Education and Health Services,26897680.0,26766822.0,26857000.0,,Education and health services,25453000.0,25795000.0
2025-01,71-72,Leisure and Hospitality,16652884.0,16762573.0,16263000.0,,Leisure and hospitality,16831000.0,17409000.0
2025-01,81,Other Services (except Public Administration),5984405.0,5988493.0,5939000.0,,Other services,4749000.0,4795000.0
2025-01,92,Public Administration,23544524.0,23533412.0,23500000.0,,,,
2025-01,99,Unclassified,533921.0,536039.0,,,,,
2025-02,11,"Agriculture, Forestry, Fishing and Hunting",304553.0,307703.0,,,,,
2025-02,21,"Mining, Quarrying, and Oil and Gas Extraction",623920.0,624331.0,620000.0,,Natural resources and mining,1737000.0,1819000.0
2025-02,22,Utilities,492819.0,493972.0,593100.0,595300.0,,,
2025-02,23,Construction,8246063.0,8280234.0,7987000.0,,Construction,8167000.0,8308000.0
2025-02,31-33,Manufacturing,12732358.0,12768104.0,12711000.0,,Manufacturing,12701000.0,12778000.0
2025-02,42,Wholesale Trade,6108117.0,6127366.0,6149200.0,,,,
2025-02,44-45,Retail Trade,15418433.0,15471984.0,15404000.0,,,,
2025-02,48-49,Transportation and Warehousing,6503786.0,6524871.0,6740500.0,6762800.0,,,
2025-02,51,Information,2918140.0,2918123.0,2921000.0,,Information,2943000.0,2953000.0
2025-02,52-53,Financial Activities,9221380.0,9251148.0,9183000.0,,Financial activities,8767000.0,8863000.0
2025-02,54-56,Professional and Business Services,22742073.0,22767157.0,22328000.0,,Professional and business services,22432000.0,22675000.0
2025-02,61-62,Education and Health Services,26918831.0,26810933.0,27162000.0,,Education and health services,25449000.0,25770000.0
2025-02,71-72,Leisure and Hospitality,16611522.0,16748169.0,16346000.0,,Leisure and hospitality,16710000.0,17456000.0
2025-02,81,Other Services (except Public Administration),5975998.0,5989495.0,5959000.0,,Other services,4751000.0,4813000.0
2025-02,92,Public Administration,23518646.0,23528857.0,23840000.0,,,,
2025-02,99,Unclassified,532930.0,535756.0,,,,,
2025-03,11,"Agriculture, Forestry, Fishing and Hunting",305122.0,307169.0,,,,,
2025-03,21,"Mining, Quarrying, and Oil and Gas Extraction",622671.0,622923.0,619000.0,,Natural resources and mining,1750000.0,1816000.0
2025-03,22,Utilities,493800.0,494439.0,595700.0,596800.0,,,
2025-03,23,Construction,8260728.0,8289895.0,8071000.0,,Construction,8178000.0,8310000.0
2025-03,31-33,Manufacturing,12735195.0,12767819.0,12714000.0,,Manufacturing,12713000.0,12795000.0
2025-03,42,Wholesale Trade,6110937.0,6126574.0,6153600.0,,,,
2025-03,44-45,Retail Trade,15422146.0,15466449.0,15429100.0,,,,
2025-03,48-49,Transportation and Warehousing,6509301.0,6523180.0,6683700.0,6742100.0,,,
2025-03,51,Information,2920099.0,2924070.0,2921000.0,,Information,2940000.0,2956000.0
2025-03,52-53,Financial Activities,9238915.0,9268230.0,9180000.0,,Financial activities,8812000.0,8901000.0
2025-03,54-56,Professional and Business Services,22763324.0,22785132.0,22351000.0,,Professional and business services,22436000.0,22721000.0
2025-03,61-62,Education and Health Services,26981248.0,26869108.0,27222000.0,,Education and health services,25484000.0,25785000.0
2025-03,71-72,Leisure and Hospitality,16634305.0,16721856.0,16558000.0,,Leisure and hospitality,16770000.0,17479000.0
2025-03,81,Other Services (except Public Administration),5984338.0,5990639.0,5993000.0,,Other services,4755000.0,4823000.0
2025-03,92,Public Administration,23520811.0,23525598.0,23911000.0,,,,
2025-03,99,Unclassified,533795.0,535824.0,,,,,
2025-04,11,"Agriculture, Forestry, Fishing and Hunting",305222.0,306658.0,,,,,
2025-04,21,"Mining, Quarrying, and Oil and Gas Extraction",620482.0,620879.0,622000.0,,Natural resources and mining,1795000.0,1823000.0
2025-04,22,Utilities,493845.0,494742.0,593600.0,595600.0,,,
2025-04,23,Construction,8262245.0,8293572.0,8214000.0,,Construction,8209000.0,8328000.0
2025-04,31-33,Manufacturing,12722187.0,12763830.0,12717000.0,,Manufacturing,12709000.0,12798000.0
2025-04,42,Wholesale Trade,6108541.0,6125059.0,6164800.0,,,,
2025-04,44-45,Retail Trade,15414684.0,15463044.0,15464000.0,,,,
2025-04,48-49,Transportation and Warehousing,6507139.0,6519796.0,6626000.0,6734500.0,,,
2025-04,51,Information,2917192.0,2925119.0,2920000.0,,Information,2930000.0,2946000.0
2025-04,52-53,Financial Activities,9238617.0,9280103.0,9190000.0,,Financial activities,8852000.0,8925000.0
2025-04,54-56,Professional and Business Services,22742738.0,22793905.0,22575000.0,,Professional and business services,22473000.0,22722000.0
2025-04,61-62,Education and Health Services,26999534.0,26929863.0,27333000.0,,Education and health services,25419000.0,25757000.0
2025-04,71-72,Leisure and Hospitality,16640583.0,16704758.0,16859000.0,,Leisure and hospitality,17023000.0,17499000.0
2025-04,81,Other Services (except Public Administration),5986762.0,5997048.0,6021000.0,,Other services,4769000.0,4822000.0
2025-04,92,Public Administration,23515556.0,23527439.0,23928000.0,,,,
2025-04,99,Unclassified,533428.0,535174.0,,,,,
2025-05,11,"Agriculture, Forestry, Fishing and Hunting",307372.0,306886.0,,,,,
2025-05,21,"Mining, Quarrying, and Oil and Gas Extraction",619900.0,619455.0,622000.0,,Natural resources and mining,1809000.0,1820000.0
2025-05,22,Utilities,496304.0,495638.0,598000.0,598200.0,,,
2025-05,23,Construction,8305956.0,8296171.0,8353000.0,,Construction,8274000.0,8334000.0
2025-05,31-33,Manufacturing,12748136.0,12757429.0,12740000.0,,Manufacturing,12691000.0,12792000.0
2025-05,42,Wholesale Trade,6121133.0,6119954.0,6186000.0,,,,
2025-05,44-45,Retail Trade,15448742.0,15443781.0,15505600.0,,,,
2025-05,48-49,Transportation and Warehousing,6520060.0,6519926.0,6657000.0,6734000.0,,,
2025-05,51,Information,2919897.0,2925712.0,2932000.0,,Information,2933000.0,2950000.0
2025-05,52-53,Financial Activities,9268916.0,9293930.0,9221000.0,,Financial activities,8901000.0,8942000.0
2025-05,54-56,Professional and Business Services,22796981.0,22790392.0,22631000.0,,Professional and business services,22545000.0,22709000.0
2025-05,61-62,Education and Health Services,26954800.0,26983474.0,27275000.0,,Education and health services,25338000.0,25741000.0
2025-05,71-72,Leisure and Hospitality,16726219.0,16651094.0,17312000.0,,Leisure and hospitality,17339000.0,17542000.0
2025-05,81,Other Services (except Public Administration),5994050.0,5985338.0,6064000.0,,Other services,4794000.0,4827000.0
2025-05,92,Public Administration,23551220.0,23523219.0,23833000.0,,,,
2025-05,99,Unclassified,535685.0,534087.0,,,,,
2025-06,11,"Agriculture, Forestry, Fishing and Hunting",308317.0,305004.0,,,,,
2025-06,21,"Mining, Quarrying, and Oil and Gas Extraction",619885.0,618220.0,625000.0,,Natural resources and mining,1840000.0,1828000.0
2025-06,22,Utilities,499264.0,498585.0,601600.0,598500.0,,,
2025-06,23,Construction,8350722.0,8307477.0,8478000.0,,Construction,8376000.0,8342000.0
2025-06,31-33,Manufacturing,12787926.0,12756717.0,12806000.0,,Manufacturing,12800000.0,12810000.0
2025-06,42,Wholesale Trade,6132998.0,6116905.0,6198100.0,,,,
2025-06,44-45,Retail Trade,15470775.0,15429507.0,15583400.0,,,,
2025-06,48-49,Transportation and Warehousing,6513961.0,6509633.0,6665100.0,6737800.0,,,
2025-06,51,Information,2927309.0,2932172.0,2954000.0,,Information,2958000.0,2956000.0
2025-06,52-53,Financial Activities,9341568.0,9320590.0,9278000.0,,Financial activities,8979000.0,8930000.0
2025-06,54-56,Professional and Business Services,22853868.0,22844623.0,22685000.0,,Professional and business services,22752000.0,22652000.0
2025-06,61-62,Education and Health Services,26716892.0,27024677.0,27118000.0,,Education and health services,25387000.0,25693000.0
2025-06,71-72,Leisure and Hospitality,16726001.0,16531044.0,17709000.0,,Leisure and hospitality,17921000.0,17575000.0
2025-06,81,Other Services (except Public Administration),5982497.0,5977129.0,6107000.0,,Other services,4867000.0,4834000.0
2025-06,92,Public Administration,23517047.0,23533273.0,23448000.0,,,,
2025-06,99,Unclassified,535700.0,532227.0,,,,,
2025-07,11,"Agriculture, Forestry, Fishing and Hunting",307880.0,304797.0,,,,,
2025-07,21,"Mining, Quarrying, and Oil and Gas Extraction",617932.0,616450.0,622000.0,,Natural resources and mining,1854000.0,1837000.0
2025-07,22,Utilities,499529.0,498818.0,603400.0,598900.0,,,
2025-07,23,Construction,8351243.0,8309689.0,8512000.0,,Construction,8464000.0,8357000.0
2025-07,31-33,Manufacturing,12792693.0,12752576.0,12794000.0,,Manufacturing,12875000.0,12817000.0
2025-07,42,Wholesale Trade,6130436.0,6114725.0,6193800.0,,,,
2025-07,44-45,Retail Trade,15462856.0,15427512.0,15581400.0,,,,
2025-07,48-49,Transportation and Warehousing,6508438.0,6502069.0,6609300.0,6732700.0,,,
2025-07,51,Information,2929132.0,2931846.0,2955000.0,,Information,2981000.0,2965000.0
2025-07,52-53,Financial Activities,9375376.0,9339078.0,9319000.0,,Financial activities,9083000.0,8958000.0
2025-07,54-56,Professional and Business Services,22847893.0,22822224.0,22660000.0,,Professional and business services,22940000.0,22661000.0
2025-07,61-62,Education and Health Services,26680739.0,27072133.0,27100000.0,,Education and health services,25479000.0,25655000.0
2025-07,71-72,Leisure and Hospitality,16691579.0,16517786.0,17771000.0,,Leisure and hospitality,18308000.0,17621000.0
2025-07,81,Other Services (except Public Administration),5972022.0,5973649.0,6114000.0,,Other services,4916000.0,4836000.0
2025-07,92,Public Administration,23462812.0,23542739.0,22384000.0,,,,
2025-07,99,Unclassified,534659.0,531897.0,,,,,
2025-08,11,"Agriculture, Forestry, Fishing and Hunting",307725.0,304960.0,,,,,
2025-08,21,"Mining, Quarrying, and Oil and Gas Extraction",615328.0,614458.0,621000.0,,Natural resources and mining,1854000.0,1847000.0
2025-08,22,Utilities,500014.0,499215.0,598700.0,598000.0,,,
2025-08,23,Construction,8351508.0,8313430.0,8492000.0,,Construction,8479000.0,8367000.0
2025-08,31-33,Manufacturing,12788262.0,12742300.0,12774000.0,,Manufacturing,12849000.0,12799000.0
2025-08,42,Wholesale Trade,6129617.0,6110713.0,6170400.0,,,,
2025-08,44-45,Retail Trade,15469946.0,15414616.0,15546200.0,,,,
2025-08,48-49,Transportation and Warehousing,6508649.0,6497822.0,6631600.0,6736000.0,,,
2025-08,51,Information,2935015.0,2925231.0,2952000.0,,Information,2974000.0,2952000.0
2025-08,52-53,Financial Activities,9394644.0,9350291.0,9284000.0,,Financial activities,9088000.0,8966000.0
2025-08,54-56,Professional and Business Services,22848857.0,22825476.0,22648000.0,,Professional and business services,22941000.0,22660000.0
2025-08,61-62,Education and Health Services,27121059.0,27072629.0,27184000.0,,Education and health services,25483000.0,25673000.0
2025-08,71-72,Leisure and Hospitality,16688959.0,16547009.0,17692000.0,,Leisure and hospitality,18308000.0,17631000.0
2025-08,81,Other Services (except Public Administration),5998175.0,5974563.0,6106000.0,,Other services,4912000.0,4826000.0
2025-08,92,Public Administration,23556067.0,23493007.0,22704000.0,,,,
2025-08,99,Unclassified,536123.0,532477.0,,,,,
2025-09,11,"Agriculture, Forestry, Fishing and Hunting",305655.0,306207.0,,,,,
2025-09,21,"Mining, Quarrying, and Oil and Gas Extraction",611242.0,612475.0,615000.0,,Natural resources and mining,1850000.0,1842000.0
2025-09,22,Utilities,498419.0,498147.0,596100.0,597800.0,,,
2025-09,23,Construction,8316182.0,8321818.0,8442000.0,,Construction,8457000.0,8363000.0
2025-09,31-33,Manufacturing,12743039.0,12740938.0,12726000.0,,Manufacturing,12800000.0,12801000.0
2025-09,42,Wholesale Trade,6109097.0,6112239.0,6158900.0,,,,
2025-09,44-45,Retail Trade,15393723.0,15424761.0,15484200.0,,,,
2025-09,48-49,Transportation and Warehousing,6492143.0,6497296.0,6692200.0,6702600.0,,,
2025-09,51,Information,2931217.0,2923714.0,2924000.0,,Information,2957000.0,2953000.0
2025-09,52-53,Financial Activities,9373264.0,9360082.0,9237000.0,,Financial activities,9059000.0,8957000.0
2025-09,54-56,Professional and Business Services,22831508.0,22834669.0,22592000.0,,Professional and business services,22930000.0,22654000.0
2025-09,61-62,Education and Health Services,27160438.0,27065696.0,27445000.0,,Education and health services,25554000.0,25705000.0
2025-09,71-72,Leisure and Hospitality,16477335.0,16560226.0,17197000.0,,Leisure and hospitality,18179000.0,17615000.0
2025-09,81,Other Services (except Public Administration),5972715.0,5977418.0,6036000.0,,Other services,4879000.0,4809000.0
2025-09,92,Public Administration,23486200.0,23485568.0,23587000.0,,,,
2025-09,99,Unclassified,533414.0,534787.0,,,,,
2025-10,11,"Agriculture, Forestry, Fishing and Hunting",305912.0,306486.0,,,,,
2025-10,21,"Mining, Quarrying, and Oil and Gas Extraction",609931.0,611026.0,615000.0,,Natural resources and mining,1851000.0,1848000.0
2025-10,22,Utilities,498286.0,498263.0,597300.0,598100.0,,,
2025-10,23,Construction,8317094.0,8324519.0,8462000.0,,Construction,8452000.0,8367000.0
2025-10,31-33,Manufacturing,12740440.0,12736281.0,12710000.0,,Manufacturing,12793000.0,12797000.0
2025-10,42,Wholesale Trade,6113841.0,6111745.0,6178400.0,,,,
2025-10,44-45,Retail Trade,15408228.0,15413848.0,15579800.0,,,,
2025-10,48-49,Transportation and Warehousing,6501583.0,6496272.0,6744900.0,6702100.0,,,
2025-10,51,Information,2930043.0,2922439.0,2928000.0,,Information,2955000.0,2935000.0
2025-10,52-53,Financial Activities,9377489.0,9370452.0,9246000.0,,Financial activities,9064000.0,8967000.0
2025-10,54-56,Professional and Business Services,22865168.0,22838544.0,22760000.0,,Professional and business services,23019000.0,22632000.0
2025-10,61-62,Education and Health Services,27217611.0,27086978.0,27756000.0,,Education and health services,25681000.0,25731000.0
2025-10,71-72,Leisure and Hospitality,16458001.0,16548874.0,17081000.0,,Leisure and hospitality,18048000.0,17607000.0
2025-10,81,Other Services (except Public Administration),5974460.0,5976685.0,6052000.0,,Other services,4857000.0,4796000.0
2025-10,92,Public Administration,23476237.0,23462053.0,23701000.0,,,,
2025-10,99,Unclassified,534457.0,536120.0,,,,,
2025-11,11,"Agriculture, Forestry, Fishing and Hunting",305731.0,306804.0,,,,,
2025-11,21,"Mining, Quarrying, and Oil and Gas Extraction",608876.0,610097.0,610000.0,,Natural resources and mining,1843000.0,1856000.0
2025-11,22,Utilities,497490.0,497775.0,599700.0,599100.0,,,
2025-11,23,Construction,8311230.0,8327146.0,8395000.0,,Construction,8429000.0,8358000.0
2025-11,31-33,Manufacturing,12731735.0,12729166.0,12694000.0,,Manufacturing,12793000.0,12779000.0
2025-11,42,Wholesale Trade,6113029.0,6109878.0,6173700.0,,,,
2025-11,44-45,Retail Trade,15436213.0,15405387.0,15831000.0,,,,
2025-11,48-49,Transportation and Warehousing,6505244.0,6488215.0,6852200.0,6684400.0,,,
2025-11,51,Information,2922846.0,2920430.0,2921000.0,,Information,2952000.0,2915000.0
2025-11,52-53,Financial Activities,9366792.0,9367070.0,9247000.0,,Financial activities,9055000.0,8958000.0
2025-11,54-56,Professional and Business Services,22848326.0,22834942.0,22705000.0,,Professional and business services,23048000.0,22606000.0
2025-11,61-62,Education and Health Services,27240602.0,27112621.0,27882000.0,,Education and health services,25741000.0,25764000.0
2025-11,71-72,Leisure and Hospitality,16460677.0,16537560.0,16886000.0,,Leisure and hospitality,18009000.0,17620000.0
2025-11,81,Other Services (except Public Administration),5978706.0,5975822.0,6045000.0,,Other services,4849000.0,4792000.0
2025-11,92,Public Administration,23483565.0,23472456.0,23810000.0,,,,
2025-11,99,Unclassified,534866.0,536234.0,,,,,
2021-01,TTU,"Trade, transportation, and utilities",27619570.0,27590739.0,27151600.0,,"Trade, transportation, and utilities",27026000.0,27134000.0
2021-02,TTU,"Trade, transportation, and utilities",27510418.0,27629049.0,27022400.0,,"Trade, transportation, and utilities",26848000.0,27194000.0
2021-03,TTU,"Trade, transportation, and utilities",27573686.0,27681212.0,27140200.0,,"Trade, transportation, and utilities",26989000.0,27351000.0
2021-04,TTU,"Trade, transportation, and utilities",27632332.0,27749631.0,27091100.0,,"Trade, transportation, and utilities",26932000.0,27244000.0
2021-05,TTU,"Trade, transportation, and utilities",27830583.0,27855566.0,27276800.0,,"Trade, transportation, and utilities",26974000.0,27196000.0
2021-06,TTU,"Trade, transportation, and utilities",28032005.0,27977557.0,27568300.0,,"Trade, transportation, and utilities",27100000.0,27184000.0
2021-07,TTU,"Trade, transportation, and utilities",28113770.0,28059983.0,27591900.0,,"Trade, transportation, and utilities",27373000.0,27306000.0
2021-08,TTU,"Trade, transportation, and utilities",28226291.0,28125158.0,27591300.0,,"Trade, transportation, and utilities",27543000.0,27477000.0
2021-09,TTU,"Trade, transportation, and utilities",28135902.0,28144241.0,27683800.0,,"Trade, transportation, and utilities",27673000.0,27524000.0
2021-10,TTU,"Trade, transportation, and utilities",28250129.0,28203873.0,28054900.0,,"Trade, transportation, and utilities",27902000.0,27728000.0
2021-11,TTU,"Trade, transportation, and utilities",28359165.0,28264041.0,28661200.0,,"Trade, transportation, and utilities",28311000.0,27975000.0
2021-12,TTU,"Trade, transportation, and utilities",28376391.0,28316762.0,29003500.0,,"Trade, transportation, and utilities",28545000.0,28188000.0
2022-01,TTU,"Trade, transportation, and utilities",28408223.0,28386359.0,28240600.0,,"Trade, transportation, and utilities",28249000.0,28325000.0
2022-02,TTU,"Trade, transportation, and utilities",28350752.0,28463407.0,28293900.0,,"Trade, transportation, and utilities",28135000.0,28442000.0
2022-03,TTU,"Trade, transportation, and utilities",28409102.0,28508386.0,28327500.0,,"Trade, transportation, and utilities",28107000.0,28469000.0
2022-04,TTU,"Trade, transportation, and utilities",28434535.0,28542200.0,28301900.0,,"Trade, transportation, and utilities",28074000.0,28401000.0
2022-05,TTU,"Trade, transportation, and utilities",28595660.0,28612697.0,28417600.0,,"Trade, transportation, and utilities",28067000.0,28330000.0
2022-06,TTU,"Trade, transportation, and utilities",28752751.0,28696306.0,28630100.0,,"Trade, transportation, and utilities",28229000.0,28333000.0
2022-07,TTU,"Trade, transportation, and utilities",28803640.0,28748770.0,28629600.0,,"Trade, transportation, and utilities",28424000.0,28375000.0
2022-08,TTU,"Trade, transportation, and utilities",28878543.0,28781179.0,28626100.0,,"Trade, transportation, and utilities",28467000.0,28395000.0
2022-09,TTU,"Trade, transportation, and utilities",28746440.0,28762504.0,28569000.0,,"Trade, transportation, and utilities",28581000.0,28491000.0
2022-10,TTU,"Trade, transportation, and utilities",28824092.0,28788977.0,28823000.0,,"Trade, transportation, and utilities",28691000.0,28510000.0
2022-11,TTU,"Trade, transportation, and utilities",28895193.0,28811153.0,29247900.0,,"Trade, transportation, and utilities",28952000.0,28545000.0
2022-12,TTU,"Trade, transportation, and utilities",28884754.0,28826022.0,29480600.0,,"Trade, transportation, and utilities",29087000.0,28658000.0
2023-01,TTU,"Trade, transportation, and utilities",28856550.0,28841754.0,28729700.0,,"Trade, transportation, and utilities",28656000.0,28689000.0
2023-02,TTU,"Trade, transportation, and utilities",28752709.0,28859440.0,28602200.0,,"Trade, transportation, and utilities",28456000.0,28750000.0
2023-03,TTU,"Trade, transportation, and utilities",28790601.0,28881631.0,28552700.0,,"Trade, transportation, and utilities",28315000.0,28697000.0
2023-04,TTU,"Trade, transportation, and utilities",28787874.0,28885864.0,28536700.0,,"Trade, transportation, and utilities",28324000.0,28677000.0
2023-05,TTU,"Trade, transportation, and utilities",28892392.0,28901466.0,28685500.0,,"Trade, transportation, and utilities",28334000.0,28653000.0
2023-06,TTU,"Trade, transportation, and utilities",28988835.0,28930414.0,28781000.0,,"Trade, transportation, and utilities",28443000.0,28646000.0
2023-07,TTU,"Trade, transportation, and utilities",28994194.0,28938250.0,28740000.0,,"Trade, transportation, and utilities",28641000.0,28667000.0
2023-08,TTU,"Trade, transportation, and utilities",29017944.0,28924373.0,28675300.0,,"Trade, transportation, and utilities",28702000.0,28695000.0
2023-09,TTU,"Trade, transportation, and utilities",28891587.0,28915350.0,28682700.0,,"Trade, transportation, and utilities",28704000.0,28678000.0
2023-10,TTU,"Trade, transportation, and utilities",28955452.0,28931466.0,28921100.0,,"Trade, transportation, and utilities",28867000.0,28709000.0
2023-11,TTU,"Trade, transportation, and utilities",29004825.0,28931886.0,29348200.0,,"Trade, transportation, and utilities",29198000.0,28722000.0
2023-12,TTU,"Trade, transportation, and utilities",28975863.0,28917886.0,29583400.0,,"Trade, transportation, and utilities",29069000.0,28653000.0
2024-01,TTU,"Trade, transportation, and utilities",28916841.0,28909475.0,28721600.0,,"Trade, transportation, and utilities",28635000.0,28652000.0
2024-02,TTU,"Trade, transportation, and utilities",28781105.0,28881956.0,28605300.0,,"Trade, transportation, and utilities",28395000.0,28674000.0
2024-03,TTU,"Trade, transportation, and utilities",28762580.0,28845333.0,28613700.0,,"Trade, transportation, and utilities",28333000.0,28695000.0
2024-04,TTU,"Trade, transportation, and utilities",28738096.0,28826344.0,28655600.0,,"Trade, transportation, and utilities",28376000.0,28718000.0
2024-05,TTU,"Trade, transportation, and utilities",28786082.0,28787162.0,28793500.0,,"Trade, transportation, and utilities",28427000.0,28743000.0
2024-06,TTU,"Trade, transportation, and utilities",28832059.0,28771651.0,28913600.0,,"Trade, transportation, and utilities",28504000.0,28741000.0
2024-07,TTU,"Trade, transportation, and utilities",28783495.0,28726444.0,28857300.0,,"Trade, transportation, and utilities",28685000.0,28743000.0
2024-08,TTU,"Trade, transportation, and utilities",28757289.0,28667501.0,28804100.0,,"Trade, transportation, and utilities",28710000.0,28742000.0
2024-09,TTU,"Trade, transportation, and utilities",28617996.0,28649354.0,28834400.0,,"Trade, transportation, and utilities",28773000.0,28774000.0
2024-10,TTU,"Trade, transportation, and utilities",28658243.0,28645275.0,29022800.0,,"Trade, transportation, and utilities",28946000.0,28798000.0
2024-11,TTU,"Trade, transportation, and utilities",28700261.0,28638354.0,29454900.0,,"Trade, transportation, and utilities",29207000.0,28770000.0
2024-12,TTU,"Trade, transportation, and utilities",28671611.0,28614138.0,29799200.0,,"Trade, transportation, and utilities",29254000.0,28791000.0
2025-01,TTU,"Trade, transportation, and utilities",28607490.0,28607749.0,29014900.0,,"Trade, transportation, and utilities",28777000.0,28838000.0
